Date,Open,High,Low,Close,Adj Close,Volume
2019-04-30,17.063999,17.063999,16.976000,17.004000,17.004000,1889
2019-05-02,17.046000,17.054001,16.955999,17.000000,17.000000,11941
2019-05-03,16.978001,17.110001,16.978001,17.110001,17.110001,11902
2019-05-06,16.809999,16.924000,16.752001,16.924000,16.924000,32663
2019-05-07,16.938000,16.938000,16.738001,16.770000,16.770000,6992
2019-05-08,16.688000,16.742001,16.590000,16.694000,16.694000,12622
2019-05-09,16.568001,16.570000,16.370001,16.406000,16.406000,6487
2019-05-10,16.568001,16.568001,16.364000,16.403999,16.403999,10102
2019-05-13,16.450001,16.450001,16.191999,16.222000,16.222000,12754
2019-05-14,16.195999,16.417999,16.195999,16.417999,16.417999,16427
2019-05-15,16.398001,16.398001,16.202000,16.362000,16.362000,57317
2019-05-16,16.327999,16.594000,16.270000,16.594000,16.594000,46418
2019-05-17,16.459999,16.492001,16.340000,16.492001,16.492001,5593
2019-05-20,16.534000,16.566000,16.341999,16.434000,16.434000,23785
2019-05-21,16.516001,16.576000,16.504000,16.562000,16.562000,11114
2019-05-22,16.577999,16.590000,16.488001,16.500000,16.500000,40989
2019-05-23,16.408001,16.478001,16.247999,16.252001,16.252001,32742
2019-05-24,16.298000,16.356001,16.266001,16.306000,16.306000,34187
2019-05-27,16.422001,16.438000,16.346001,16.364000,16.364000,4145
2019-05-28,16.406000,16.406000,16.299999,16.348000,16.348000,32734
2019-05-29,16.222000,16.222000,16.150000,16.200001,16.200001,5259
2019-05-30,16.304001,16.334000,16.254000,16.254000,16.254000,1692
2019-05-31,16.068001,16.072001,15.978000,16.072001,16.072001,2954
2019-06-03,15.918000,15.988000,15.862000,15.988000,15.988000,43875
2019-06-04,15.930000,16.246000,15.930000,16.246000,16.246000,1741
2019-06-05,16.252001,16.336000,16.209999,16.275999,16.275999,2933
2019-06-06,16.316000,16.416000,16.280001,16.292000,16.292000,3318
2019-06-07,16.398001,16.434000,16.322001,16.323999,16.323999,13065
2019-06-11,16.488001,16.570000,16.488001,16.516001,16.516001,10410
2019-06-12,16.379999,16.416000,16.332001,16.332001,16.332001,7466
2019-06-13,16.320000,16.414000,16.320000,16.403999,16.403999,21632
2019-06-14,16.336000,16.386000,16.294001,16.374001,16.374001,10103
2019-06-17,16.492001,16.518000,16.427999,16.440001,16.440001,4122
2019-06-18,16.340000,16.622000,16.340000,16.622000,16.622000,3383
2019-06-19,16.600000,16.700001,16.600000,16.688000,16.688000,9397
2019-06-20,16.652000,16.667999,16.552000,16.552000,16.552000,40440
2019-06-21,16.608000,16.625999,16.546000,16.618000,16.618000,32689
2019-06-24,16.483999,16.516001,16.424000,16.459999,16.459999,28264
2019-06-25,16.365999,16.424000,16.326000,16.350000,16.350000,23844
2019-06-26,16.386000,16.486000,16.372000,16.420000,16.420000,24655
2019-06-27,16.492001,16.493999,16.406000,16.464001,16.464001,13339
2019-06-28,16.556000,16.666000,16.556000,16.624001,16.624001,15872
2019-07-01,16.870001,16.902000,16.827999,16.856001,16.856001,15270
2019-07-02,16.927999,16.927999,16.832001,16.868000,16.868000,33181
2019-07-03,16.906000,17.038000,16.906000,17.038000,17.038000,18029
2019-07-04,17.062000,17.080000,17.028000,17.077999,17.077999,9065
2019-07-05,17.094000,17.177999,17.042000,17.150000,17.150000,36386
2019-07-08,17.098000,17.134001,17.054001,17.096001,17.096001,23405
2019-07-09,17.004000,17.052000,16.972000,17.052000,17.052000,5744
2019-07-10,17.018000,17.139999,17.004000,17.010000,17.010000,25832
2019-07-11,16.980000,17.044001,16.969999,17.020000,17.020000,61055
2019-07-12,17.082001,17.110001,17.042000,17.076000,17.076000,11329
2019-07-15,17.120001,17.166000,17.018000,17.077999,17.077999,14129
2019-07-16,17.056000,17.120001,17.035999,17.120001,17.120001,16941
2019-07-17,17.118000,17.118000,16.983999,17.011999,17.011999,7378
2019-07-18,16.912001,16.982000,16.898001,16.982000,16.982000,6251
2019-07-19,17.072001,17.077999,17.010000,17.072001,17.072001,11962
2019-07-22,17.010000,17.044001,16.966000,16.980000,16.980000,3217
2019-07-23,17.087999,17.214001,17.087999,17.214001,17.214001,1988
2019-07-24,17.233999,17.250000,17.142000,17.232000,17.232000,5030
2019-07-25,17.337999,17.379999,17.200001,17.254000,17.254000,7169
2019-07-26,17.205999,17.309999,17.194000,17.308001,17.308001,8914
2019-07-29,17.266001,17.337999,17.250000,17.294001,17.294001,14860
2019-07-30,17.194000,17.194000,17.002001,17.059999,17.059999,4169
2019-07-31,17.063999,17.106001,17.044001,17.106001,17.106001,4805
2019-08-01,17.152000,17.242001,17.108000,17.219999,17.219999,1910
2019-08-02,16.760000,16.760000,16.604000,16.604000,16.604000,13935
2019-08-05,16.486000,16.486000,16.170000,16.208000,16.208000,28626
2019-08-06,16.080000,16.204000,16.058001,16.058001,16.058001,26815
2019-08-07,16.194000,16.299999,15.958000,15.984000,15.984000,11246
2019-08-08,16.202000,16.318001,16.129999,16.318001,16.318001,4571
2019-08-09,16.313999,16.313999,16.170000,16.170000,16.170000,2620
2019-08-12,16.332001,16.332001,16.035999,16.035999,16.035999,12510
2019-08-13,15.966000,16.191999,15.902000,16.191999,16.191999,1563
2019-08-14,16.158001,16.158001,15.756000,15.820000,15.820000,20462
2019-08-15,15.792000,15.836000,15.628000,15.826000,15.826000,44564
2019-08-16,15.898000,16.100000,15.898000,16.100000,16.100000,59513
2019-08-19,16.271999,16.302000,16.240000,16.252001,16.252001,1516
2019-08-20,16.233999,16.252001,16.138000,16.148001,16.148001,3889
2019-08-21,16.118000,16.164000,16.118000,16.148001,16.148001,14142
2019-08-22,16.118000,16.195999,16.091999,16.195999,16.195999,8251
2019-08-23,16.285999,16.302000,15.956000,15.956000,15.956000,16803
2019-08-26,15.908000,15.986000,15.802000,15.956000,15.956000,15176
2019-08-27,15.982000,16.025999,15.900000,15.972000,15.972000,3543
2019-08-28,15.928000,16.010000,15.820000,16.010000,16.010000,4913
2019-08-29,15.982000,16.242001,15.982000,16.242001,16.242001,6831
2019-08-30,16.271999,16.379999,16.242001,16.365999,16.365999,26503
2019-09-02,16.340000,16.412001,16.334000,16.364000,16.364000,13568
2019-09-03,16.299999,16.330000,16.257999,16.257999,16.257999,24951
2019-09-04,16.412001,16.434000,16.340000,16.393999,16.393999,24195
2019-09-05,16.525999,16.714001,16.476000,16.714001,16.714001,3499
2019-09-06,16.656000,16.752001,16.656000,16.732000,16.732000,15823
2019-09-09,16.790001,16.917999,16.790001,16.917999,16.917999,14609
2019-09-10,16.959999,17.038000,16.908001,16.986000,16.986000,1858
2019-09-11,17.120001,17.209999,17.120001,17.209999,17.209999,19977
2019-09-12,17.252001,17.252001,17.198000,17.216000,17.216000,11978
2019-09-13,17.208000,17.417999,17.208000,17.417999,17.417999,8105
2019-09-16,17.266001,17.416000,17.230000,17.379999,17.379999,17233
2019-09-17,17.344000,17.344000,17.228001,17.240000,17.240000,14987
2019-09-18,17.246000,17.282000,17.208000,17.208000,17.208000,4322
2019-09-19,17.246000,17.434000,17.246000,17.434000,17.434000,3365
2019-09-20,17.304001,17.444000,17.304001,17.444000,17.444000,5594
2019-09-23,17.308001,17.346001,17.228001,17.306000,17.306000,17822
2019-09-24,17.341999,17.388000,17.280001,17.280001,17.280001,5698
2019-09-25,17.166000,17.312000,17.080000,17.312000,17.312000,10936
2019-09-26,17.290001,17.414000,17.290001,17.337999,17.337999,3792
2019-09-27,17.375999,17.436001,17.375999,17.436001,17.436001,7634
2019-09-30,17.398001,17.440001,17.392000,17.440001,17.440001,3093
2019-10-01,17.458000,17.483999,17.212000,17.212000,17.212000,13184
2019-10-02,17.049999,17.049999,16.676001,16.676001,16.676001,4618
2019-10-04,16.584000,16.775999,16.566000,16.775999,16.775999,9206
2019-10-07,16.784000,16.875999,16.752001,16.875999,16.875999,5372
2019-10-08,16.848000,16.848000,16.601999,16.601999,16.601999,6018
2019-10-09,16.570000,16.690001,16.570000,16.652000,16.652000,5790
2019-10-10,16.600000,16.868000,16.587999,16.868000,16.868000,9745
2019-10-11,16.882000,17.242001,16.882000,17.242001,17.242001,3047
2019-10-14,17.242001,17.242001,17.242001,17.242001,17.242001,0
2019-10-15,17.146000,17.364000,17.146000,17.356001,17.356001,4943
2019-10-16,17.285999,17.364000,17.202000,17.306000,17.306000,6133
2019-10-17,17.246000,17.334000,17.230000,17.230000,17.230000,4816
2019-10-18,17.216000,17.247999,17.198000,17.228001,17.228001,3233
2019-10-21,17.290001,17.454000,17.290001,17.454000,17.454000,7036
2019-10-22,17.474001,17.483999,17.403999,17.478001,17.478001,2656
2019-10-23,17.416000,17.480000,17.402000,17.480000,17.480000,11163
2019-10-24,17.500000,17.552000,17.500000,17.552000,17.552000,7096
2019-10-25,17.490000,17.608000,17.454000,17.608000,17.608000,6542
2019-10-28,17.614000,17.660000,17.580000,17.660000,17.660000,3049
2019-10-29,17.658001,17.666000,17.549999,17.666000,17.666000,27003
2019-10-30,17.622000,17.622000,17.542000,17.542000,17.542000,1551
2019-10-31,17.510000,17.510000,17.365999,17.392000,17.392000,4615
2019-11-01,17.458000,17.614000,17.450001,17.594000,17.594000,13888
2019-11-04,17.719999,17.808001,17.704000,17.808001,17.808001,3354
2019-11-05,17.840000,18.000000,17.840000,17.976000,17.976000,9110
2019-11-06,18.004000,18.018000,17.945999,18.018000,18.018000,6909
2019-11-07,18.070000,18.274000,18.070000,18.274000,18.274000,15858
2019-11-08,18.156000,18.219999,18.128000,18.153999,18.153999,14763
2019-11-11,18.124001,18.124001,18.063999,18.120001,18.120001,8606
2019-11-12,18.152000,18.222000,18.152000,18.222000,18.222000,5652
2019-11-13,18.134001,18.134001,17.964001,18.058001,18.058001,2725
2019-11-14,18.021999,18.034000,17.990000,17.990000,17.990000,5812
2019-11-15,18.108000,18.108000,18.002001,18.046000,18.046000,6542
2019-11-18,18.070000,18.084000,17.976000,17.996000,17.996000,9172
2019-11-19,18.091999,18.158001,18.044001,18.044001,18.044001,3177
2019-11-20,17.959999,17.982000,17.916000,17.982000,17.982000,2457
2019-11-21,17.924000,17.974001,17.916000,17.916000,17.916000,265
2019-11-22,17.966000,18.086000,17.966000,18.042000,18.042000,21346
2019-11-25,18.125999,18.222000,18.125999,18.212000,18.212000,11985
2019-11-26,18.219999,18.219999,18.146000,18.146000,18.146000,872
2019-11-27,18.264000,18.306000,18.242001,18.290001,18.290001,5209
2019-11-28,18.242001,18.318001,18.242001,18.285999,18.285999,782
2019-11-29,18.214001,18.302000,18.214001,18.224001,18.224001,2123
2019-12-02,18.256001,18.320000,17.976000,17.976000,17.976000,7459
2019-12-03,18.048000,18.048000,17.690001,17.690001,17.690001,5670
2019-12-04,17.736000,17.950001,17.736000,17.950001,17.950001,5340
2019-12-05,17.990000,18.030001,17.903999,17.908001,17.908001,7055
2019-12-06,17.993999,18.250000,17.993999,18.242001,18.242001,6113
2019-12-09,18.198000,18.200001,18.174000,18.188000,18.188000,3161
2019-12-10,18.132000,18.153999,18.021999,18.115999,18.115999,6770
2019-12-11,18.134001,18.150000,18.098000,18.112000,18.112000,2214
2019-12-12,18.098000,18.388000,18.098000,18.309999,18.309999,1485
2019-12-13,18.516001,18.516001,18.365999,18.365999,18.365999,6117
2019-12-16,18.478001,18.590000,18.478001,18.582001,18.582001,3579
2019-12-17,18.497999,18.514000,18.422001,18.514000,18.514000,3412
2019-12-18,18.532000,18.587999,18.520000,18.577999,18.577999,3353
2019-12-19,18.521999,18.530001,18.514000,18.524000,18.524000,2331
2019-12-20,18.518000,18.667999,18.518000,18.667999,18.667999,1101
2019-12-23,18.570000,18.622000,18.521999,18.521999,18.521999,1328
2019-12-27,18.628000,18.628000,18.488001,18.488001,18.488001,2824
2019-12-30,18.488001,18.493999,18.458000,18.466000,18.466000,1120
2020-01-02,18.534000,18.622000,18.521999,18.558001,18.558001,44806
2020-01-03,18.492001,18.506001,18.382000,18.496000,18.496000,7213
2020-01-06,18.400000,18.400000,18.264000,18.388000,18.388000,5905
2020-01-07,18.510000,18.535999,18.464001,18.476000,18.476000,25069
2020-01-08,18.386000,18.566000,18.386000,18.566000,18.566000,7051
2020-01-09,18.698000,18.698000,18.625999,18.662001,18.662001,1335
2020-01-10,18.702000,18.704000,18.570000,18.570000,18.570000,6415
2020-01-13,18.570000,18.596001,18.500000,18.510000,18.510000,3300
2020-01-14,18.610001,18.666000,18.572001,18.638000,18.638000,11708
2020-01-15,18.573999,18.573999,18.430000,18.462000,18.462000,6459
2020-01-16,18.502001,18.563999,18.459999,18.563999,18.563999,10058
2020-01-17,18.628000,18.714001,18.606001,18.698000,18.698000,6883
2020-01-20,18.620001,18.694000,18.620001,18.677999,18.677999,2607
2020-01-21,18.582001,18.620001,18.538000,18.620001,18.620001,4564
2020-01-22,18.652000,18.672001,18.622000,18.622000,18.622000,5473
2020-01-23,18.601999,18.643999,18.540001,18.540001,18.540001,12259
2020-01-24,18.664000,18.740000,18.576000,18.576000,18.576000,2391
2020-01-27,18.261999,18.304001,18.160000,18.194000,18.194000,10036
2020-01-28,18.242001,18.441999,18.188000,18.441999,18.441999,7073
2020-01-29,18.462000,18.514000,18.462000,18.510000,18.510000,2300
2020-01-30,18.261999,18.318001,18.261999,18.318001,18.318001,795
2020-01-31,18.445999,18.445999,18.143999,18.143999,18.143999,4045
2020-02-03,18.209999,18.320000,18.134001,18.240000,18.240000,7731
2020-02-04,18.365999,18.556000,18.365999,18.556000,18.556000,2092
2020-02-05,18.430000,18.784000,18.430000,18.760000,18.760000,5635
2020-02-06,18.922001,18.958000,18.892000,18.906000,18.906000,5619
2020-02-07,18.868000,18.920000,18.854000,18.920000,18.920000,5679
2020-02-10,18.889999,18.930000,18.856001,18.930000,18.930000,9268
2020-02-11,19.034000,19.180000,19.034000,19.087999,19.087999,12100
2020-02-12,19.156000,19.260000,19.156000,19.242001,19.242001,36216
2020-02-13,19.136000,19.271999,19.100000,19.271999,19.271999,2474
2020-02-14,19.320000,19.330000,19.243999,19.292000,19.292000,2069
2020-02-17,19.334000,19.356001,19.306000,19.336000,19.336000,5075
2020-02-18,19.228001,19.274000,19.158001,19.158001,19.158001,9030
2020-02-19,19.254000,19.322001,19.240000,19.322001,19.322001,10495
2020-02-20,19.298000,19.298000,19.156000,19.156000,19.156000,5350
2020-02-21,19.091999,19.148001,18.990000,18.990000,18.990000,9597
2020-02-24,18.750000,18.764000,18.360001,18.417999,18.417999,27077
2020-02-25,18.573999,18.573999,18.052000,18.062000,18.062000,7171
2020-02-26,17.912001,17.934000,17.612000,17.934000,17.934000,8657
2020-02-27,17.548000,17.548000,17.046000,17.152000,17.152000,6862
2020-02-28,16.730000,16.730000,16.230000,16.384001,16.384001,48154
2020-03-02,16.535999,16.577999,16.006001,16.398001,16.398001,25894
2020-03-03,16.709999,16.775999,16.382000,16.382000,16.382000,5399
2020-03-04,16.389999,16.624001,16.365999,16.438000,16.438000,9818
2020-03-05,16.524000,16.524000,16.070000,16.138000,16.138000,8838
2020-03-06,15.712000,15.712000,15.288000,15.364000,15.364000,6919
2020-03-09,14.448000,14.448000,13.758000,13.758000,13.758000,10674
2020-03-10,14.088000,14.508000,13.876000,13.876000,13.876000,9529
2020-03-11,14.070000,14.166000,13.842000,13.974000,13.974000,47261
2020-03-12,13.052000,13.058000,12.288000,12.334000,12.334000,34940
2020-03-13,12.448000,13.078000,12.448000,12.738000,12.738000,24179
2020-03-16,12.652000,12.652000,11.540000,12.234000,12.234000,32412
2020-03-17,12.680000,12.680000,11.776000,12.374000,12.374000,20011
2020-03-18,11.916000,11.920000,11.554000,11.644000,11.644000,5118
2020-03-19,11.452000,11.918000,11.286000,11.872000,11.872000,34272
2020-03-20,12.336000,12.500000,12.014000,12.080000,12.080000,4200
2020-03-23,11.220000,11.654000,11.100000,11.204000,11.204000,16666
2020-03-24,11.702000,12.370000,11.588000,12.370000,12.370000,10873
2020-03-25,12.626000,12.900000,12.306000,12.872000,12.872000,6172
2020-03-26,12.554000,13.322000,12.494000,13.322000,13.322000,523
2020-03-27,13.014000,13.014000,12.742000,12.824000,12.824000,3424
2020-03-30,12.832000,12.844000,12.600000,12.844000,12.844000,1162
2020-03-31,13.032000,13.072000,12.898000,13.034000,13.034000,2557
2020-04-01,12.366000,12.452000,12.286000,12.286000,12.286000,3892
2020-04-02,12.252000,12.366000,12.050000,12.366000,12.366000,2330
2020-04-03,12.250000,12.356000,12.228000,12.228000,12.228000,8493
2020-04-06,12.666000,12.870000,12.658000,12.790000,12.790000,11550
2020-04-07,13.206000,13.516000,13.206000,13.346000,13.346000,42632
2020-04-08,13.084000,13.328000,13.022000,13.328000,13.328000,40776
2020-04-09,13.592000,13.828000,13.320000,13.828000,13.828000,8412
2020-04-14,13.812000,13.856000,13.452000,13.596000,13.596000,46155
2020-04-15,13.556000,13.556000,13.054000,13.062000,13.062000,26271
2020-04-16,13.182000,13.182000,12.842000,12.930000,12.930000,41662
2020-04-17,13.362000,13.456000,13.266000,13.294000,13.294000,12832
2020-04-20,13.432000,13.432000,13.190000,13.410000,13.410000,22598
2020-04-21,13.210000,13.210000,12.852000,12.852000,12.852000,3498
2020-04-22,12.970000,13.080000,12.936000,13.046000,13.046000,8174
2020-04-23,13.076000,13.206000,13.046000,13.182000,13.182000,28297
2020-04-24,12.988000,13.138000,12.988000,13.016000,13.016000,4150
2020-04-27,13.212000,13.464000,13.212000,13.464000,13.464000,16368
2020-04-28,13.532000,13.938000,13.532000,13.818000,13.818000,10843
2020-04-29,13.850000,14.232000,13.850000,14.232000,14.232000,16061
2020-04-30,14.294000,14.294000,13.822000,13.822000,13.822000,12547
2020-05-04,13.190000,13.244000,13.094000,13.120000,13.120000,3163
2020-05-05,13.374000,13.520000,13.364000,13.520000,13.520000,3461
2020-05-06,13.438000,13.528000,13.238000,13.238000,13.238000,24272
2020-05-07,13.252000,13.522000,13.252000,13.522000,13.522000,3989
2020-05-08,13.576000,13.576000,13.492000,13.560000,13.560000,5438
2020-05-11,13.636000,13.652000,13.392000,13.466000,13.466000,3435
2020-05-12,13.364000,13.464000,13.316000,13.316000,13.316000,1554
2020-05-13,13.112000,13.132000,12.846000,12.850000,12.850000,13268
2020-05-14,12.724000,12.822000,12.506000,12.758000,12.758000,7130
2020-05-15,13.036000,13.070000,12.762000,12.820000,12.820000,11336
2020-05-18,13.014000,13.352000,13.014000,13.352000,13.352000,11095
2020-05-19,13.498000,13.498000,13.292000,13.360000,13.360000,3142
2020-05-20,13.182000,13.370000,13.182000,13.370000,13.370000,6715
2020-05-21,13.224000,13.332000,13.214000,13.246000,13.246000,2227
2020-05-22,13.102000,13.234000,13.038000,13.168000,13.168000,27048
2020-05-25,13.222000,13.432000,13.222000,13.422000,13.422000,11086
2020-05-26,13.588000,13.824000,13.560000,13.800000,13.800000,10568
2020-05-27,13.994000,14.354000,13.994000,14.252000,14.252000,35190
2020-05-28,14.468000,14.500000,14.234000,14.262000,14.262000,5883
2020-05-29,14.028000,14.050000,13.828000,13.850000,13.850000,59269
2020-06-02,14.134000,14.300000,14.134000,14.280000,14.280000,14828
2020-06-03,14.330000,14.794000,14.330000,14.794000,14.794000,11633
2020-06-04,14.682000,14.796000,14.656000,14.738000,14.738000,13875
2020-06-05,14.966000,15.580000,14.966000,15.498000,15.498000,5668
2020-06-08,15.424000,15.728000,15.424000,15.610000,15.610000,28795
2020-06-09,15.680000,15.680000,15.270000,15.270000,15.270000,2501
2020-06-10,15.390000,15.482000,15.002000,15.058000,15.058000,13334
2020-06-11,14.532000,14.562000,14.030000,14.102000,14.102000,8580
2020-06-12,13.948000,14.364000,13.948000,14.214000,14.214000,4897
2020-06-15,13.802000,14.146000,13.802000,14.096000,14.096000,3823
2020-06-16,14.578000,14.942000,14.578000,14.602000,14.602000,1791
2020-06-17,14.620000,14.768000,14.598000,14.598000,14.598000,7103
2020-06-18,14.424000,14.540000,14.424000,14.502000,14.502000,2017
2020-06-19,14.554000,14.610000,14.492000,14.492000,14.492000,4142
2020-06-22,14.470000,14.470000,14.300000,14.320000,14.320000,5549
2020-06-23,14.430000,14.588000,14.398000,14.438000,14.438000,11979
2020-06-24,14.342000,14.372000,14.018000,14.018000,14.018000,6895
2020-06-25,13.986000,14.128000,13.986000,14.128000,14.128000,1280
2020-06-26,14.270000,14.286000,13.942000,13.942000,13.942000,2511
2020-06-29,13.860000,14.012000,13.830000,13.986000,13.986000,6819
2020-06-30,14.032000,14.082000,13.910000,14.082000,14.082000,456
2020-07-01,14.108000,14.216000,14.018000,14.038000,14.038000,4026
2020-07-02,14.094000,14.422000,14.090000,14.284000,14.284000,16296
2020-07-03,14.250000,14.250000,14.128000,14.134000,14.134000,5971
2020-07-06,14.356000,14.530000,14.356000,14.396000,14.396000,1392
2020-07-07,14.320000,14.320000,14.230000,14.236000,14.236000,3374
2020-07-08,14.198000,14.198000,14.048000,14.096000,14.096000,5420
2020-07-09,14.170000,14.182000,13.890000,13.920000,13.920000,3564
2020-07-10,13.870000,14.128000,13.870000,14.128000,14.128000,3212
2020-07-13,14.350000,14.382000,14.200000,14.354000,14.354000,4606
2020-07-14,14.306000,14.384000,14.280000,14.280000,14.280000,4164
2020-07-15,14.458000,14.636000,14.336000,14.476000,14.476000,41394
2020-07-16,14.464000,14.590000,14.426000,14.552000,14.552000,7187
2020-07-17,14.450000,14.508000,14.402000,14.402000,14.402000,4401
2020-07-20,14.348000,14.376000,14.290000,14.376000,14.376000,5359
2020-07-21,14.456000,14.600000,14.456000,14.576000,14.576000,10236
2020-07-22,14.400000,14.442000,14.374000,14.394000,14.394000,1954
2020-07-23,14.460000,14.460000,14.356000,14.356000,14.356000,2606
2020-07-24,14.328000,14.354000,14.226000,14.226000,14.226000,6241
2020-07-27,14.156000,14.190000,14.018000,14.030000,14.030000,8473
2020-07-28,14.062000,14.070000,14.038000,14.048000,14.048000,19557
2020-07-29,14.072000,14.072000,14.022000,14.036000,14.036000,5229
2020-07-30,14.066000,14.066000,13.664000,13.800000,13.800000,4735
2020-07-31,13.680000,13.770000,13.632000,13.654000,13.654000,7370
2020-08-03,13.778000,13.950000,13.682000,13.932000,13.932000,13112
2020-08-04,13.944000,13.944000,13.880000,13.898000,13.898000,11976
2020-08-05,13.892000,13.958000,13.884000,13.924000,13.924000,9493
2020-08-06,13.926000,13.990000,13.866000,13.904000,13.904000,7300
2020-08-07,13.922000,13.986000,13.890000,13.986000,13.986000,1284
2020-08-10,14.214000,14.294000,14.214000,14.294000,14.294000,23095
2020-08-11,14.434000,14.626000,14.434000,14.616000,14.616000,4269
2020-08-12,14.658000,14.726000,14.634000,14.634000,14.634000,3798
2020-08-13,14.480000,14.506000,14.394000,14.394000,14.394000,17045
2020-08-14,14.428000,14.428000,14.260000,14.428000,14.428000,20151
2020-08-17,14.412000,14.412000,14.272000,14.272000,14.272000,8110
2020-08-18,14.160000,14.266000,14.112000,14.146000,14.146000,14600
2020-08-19,14.106000,14.240000,14.106000,14.240000,14.240000,8717
2020-08-20,14.114000,14.136000,14.058000,14.058000,14.058000,9137
2020-08-21,14.076000,14.102000,14.016000,14.078000,14.078000,9824
2020-08-24,14.190000,14.304000,14.158000,14.304000,14.304000,16355
2020-08-25,14.470000,14.494000,14.318000,14.360000,14.360000,30935
2020-08-26,14.376000,14.424000,14.360000,14.386000,14.386000,7022
2020-08-27,14.368000,14.558000,14.288000,14.486000,14.486000,17690
2020-08-28,14.548000,14.598000,14.470000,14.472000,14.472000,3455
2020-08-31,14.448000,14.572000,14.302000,14.302000,14.302000,10009
2020-09-01,14.274000,14.322000,14.154000,14.276000,14.276000,5692
2020-09-02,14.366000,14.506000,14.366000,14.478000,14.478000,16222
2020-09-03,14.588000,14.650000,14.330000,14.374000,14.374000,13759
2020-09-04,14.296000,14.570000,14.276000,14.276000,14.276000,16552
2020-09-07,14.380000,14.566000,14.380000,14.508000,14.508000,9597
2020-09-08,14.516000,14.516000,14.154000,14.154000,14.154000,7076
2020-09-09,14.166000,14.320000,14.166000,14.288000,14.288000,9060
2020-09-10,14.296000,14.324000,14.180000,14.190000,14.190000,11576
2020-09-11,14.154000,14.184000,14.098000,14.172000,14.172000,19349
2020-09-14,14.262000,14.312000,14.208000,14.290000,14.290000,21338
2020-09-15,14.246000,14.332000,14.226000,14.226000,14.226000,784
2020-09-16,14.176000,14.338000,14.158000,14.322000,14.322000,10256
2020-09-17,14.100000,14.202000,14.086000,14.152000,14.152000,7742
2020-09-18,14.088000,14.128000,14.040000,14.082000,14.082000,9030
2020-09-21,14.024000,14.024000,13.606000,13.606000,13.606000,4264
2020-09-22,13.710000,13.736000,13.598000,13.598000,13.598000,6113
2020-09-23,13.708000,13.810000,13.692000,13.692000,13.692000,6732
2020-09-24,13.462000,13.622000,13.448000,13.466000,13.466000,8144
2020-09-25,13.558000,13.598000,13.416000,13.542000,13.542000,12309
2020-09-28,13.752000,13.968000,13.752000,13.968000,13.968000,6180
2020-09-29,13.878000,13.878000,13.690000,13.690000,13.690000,7889
2020-09-30,13.588000,13.826000,13.588000,13.782000,13.782000,7487
2020-10-01,13.848000,13.906000,13.808000,13.808000,13.808000,23161
2020-10-02,13.640000,13.872000,13.640000,13.872000,13.872000,4920
2020-10-05,14.046000,14.120000,14.010000,14.080000,14.080000,7161
2020-10-06,14.184000,14.238000,14.136000,14.238000,14.238000,9484
2020-10-07,14.160000,14.256000,14.138000,14.194000,14.194000,21912
2020-10-08,14.310000,14.442000,14.310000,14.332000,14.332000,3108
2020-10-09,14.424000,14.466000,14.332000,14.332000,14.332000,5107
2020-10-12,14.362000,14.480000,14.362000,14.476000,14.476000,13947
2020-10-13,14.452000,14.486000,14.336000,14.336000,14.336000,4321
2020-10-14,14.304000,14.386000,14.236000,14.274000,14.274000,24361
2020-10-15,14.144000,14.144000,13.986000,14.136000,14.136000,3867
2020-10-16,14.246000,14.314000,14.192000,14.314000,14.314000,20482
2020-10-19,14.328000,14.328000,14.200000,14.200000,14.200000,11254
2020-10-20,14.136000,14.174000,14.116000,14.116000,14.116000,5136
2020-10-21,14.108000,14.130000,14.052000,14.068000,14.068000,10046
2020-10-22,13.992000,14.186000,13.980000,14.172000,14.172000,14506
2020-10-23,14.282000,14.420000,14.282000,14.300000,14.300000,7253
2020-10-26,14.186000,14.220000,14.016000,14.016000,14.016000,8919
2020-10-27,14.082000,14.108000,13.852000,13.868000,13.868000,17225
2020-10-28,13.734000,13.734000,13.502000,13.574000,13.574000,13320
2020-10-29,13.632000,13.680000,13.506000,13.632000,13.632000,19926
2020-10-30,13.500000,13.668000,13.500000,13.640000,13.640000,25648
2020-11-02,13.752000,14.000000,13.748000,14.000000,14.000000,12627
2020-11-03,14.082000,14.338000,14.066000,14.320000,14.320000,16326
2020-11-04,14.028000,14.324000,14.000000,14.324000,14.324000,5473
2020-11-05,14.244000,14.420000,14.230000,14.398000,14.398000,6245
2020-11-06,14.380000,14.380000,14.286000,14.308000,14.308000,6070
2020-11-09,14.392000,15.478000,14.392000,15.306000,15.306000,39282
2020-11-10,15.418000,15.650000,15.390000,15.502000,15.502000,73026
2020-11-11,15.694000,15.782000,15.634000,15.670000,15.670000,79273
2020-11-12,15.436000,15.442000,15.352000,15.352000,15.352000,9492
2020-11-13,15.300000,15.496000,15.300000,15.444000,15.444000,17974
2020-11-16,15.646000,15.916000,15.646000,15.846000,15.846000,8134
2020-11-17,15.818000,15.898000,15.702000,15.844000,15.844000,26208
2020-11-18,15.782000,16.084000,15.782000,16.025999,16.025999,26398
2020-11-19,15.842000,15.864000,15.770000,15.770000,15.770000,15476
2020-11-20,15.768000,15.902000,15.768000,15.810000,15.810000,15828
2020-11-23,15.858000,16.046000,15.858000,15.986000,15.986000,18008
2020-11-24,16.152000,16.430000,16.152000,16.430000,16.430000,23676
